file_path,label
train_augumented/img_175.png,0
train_augumented/img_176.png,0
train_augumented/img_177.png,2
train_augumented/img_178.png,1
train_augumented/img_179.png,1
train_augumented/img_180.png,2
train_augumented/img_181.png,0
train_augumented/img_182.png,1
train_augumented/img_183.png,2
train_augumented/img_184.png,1
train_augumented/img_185.png,2
train_augumented/img_186.png,0
train_augumented/img_187.png,0
train_augumented/img_188.png,0
train_augumented/img_189.png,0
train_augumented/img_190.png,2
train_augumented/img_191.png,2
train_augumented/img_192.png,2
train_augumented/img_193.png,1
train_augumented/img_194.png,0
train_augumented/img_195.png,1
train_augumented/img_196.png,2
train_augumented/img_197.png,1
train_augumented/img_198.png,3
train_augumented/img_199.png,3
train_augumented/img_200.png,0
train_augumented/img_201.png,2
train_augumented/img_202.png,3
train_augumented/img_203.png,0
train_augumented/img_204.png,1
train_augumented/img_205.png,1
train_augumented/img_206.png,2
train_augumented/img_207.png,2
train_augumented/img_208.png,2
train_augumented/img_209.png,2
train_augumented/img_210.png,1
train_augumented/img_211.png,3
train_augumented/img_212.png,2
train_augumented/img_213.png,2
train_augumented/img_214.png,0
train_augumented/img_215.png,1
train_augumented/img_216.png,1
train_augumented/img_217.png,1
train_augumented/img_218.png,2
train_augumented/img_219.png,2
train_augumented/img_220.png,2
train_augumented/img_221.png,1
train_augumented/img_222.png,3
train_augumented/img_223.png,0
train_augumented/img_224.png,1
train_augumented/img_225.png,0
train_augumented/img_226.png,0
train_augumented/img_227.png,2
train_augumented/img_228.png,0
train_augumented/img_229.png,2
train_augumented/img_230.png,0
train_augumented/img_231.png,0
train_augumented/img_232.png,2
train_augumented/img_233.png,2
train_augumented/img_234.png,0
train_augumented/img_235.png,0
train_augumented/img_236.png,2
train_augumented/img_237.png,2
train_augumented/img_238.png,2
train_augumented/img_239.png,1
train_augumented/img_240.png,1
train_augumented/img_241.png,0
train_augumented/img_242.png,0
train_augumented/img_243.png,2
train_augumented/img_244.png,2
train_augumented/img_245.png,1
train_augumented/img_246.png,0
train_augumented/img_247.png,1
train_augumented/img_248.png,1
train_augumented/img_249.png,3
train_augumented/img_250.png,1
train_augumented/img_251.png,0
train_augumented/img_252.png,0
train_augumented/img_253.png,1
train_augumented/img_254.png,3
train_augumented/img_255.png,0
train_augumented/img_256.png,1
train_augumented/img_257.png,3
train_augumented/img_258.png,2
train_augumented/img_259.png,1
train_augumented/img_260.png,1
train_augumented/img_261.png,2
train_augumented/img_262.png,1
train_augumented/img_263.png,1
train_augumented/img_264.png,1
train_augumented/img_265.png,1
train_augumented/img_266.png,2
train_augumented/img_267.png,3
train_augumented/img_268.png,0
train_augumented/img_269.png,2
train_augumented/img_270.png,1
train_augumented/img_271.png,1
train_augumented/img_272.png,0
train_augumented/img_273.png,2
train_augumented/img_274.png,2
train_augumented/img_275.png,1
train_augumented/img_276.png,1
train_augumented/img_277.png,1
train_augumented/img_278.png,1
train_augumented/img_279.png,2
train_augumented/img_280.png,2
train_augumented/img_281.png,1
train_augumented/img_282.png,2
train_augumented/img_283.png,2
train_augumented/img_284.png,3
train_augumented/img_285.png,0
train_augumented/img_286.png,1
train_augumented/img_287.png,2
train_augumented/img_288.png,1
train_augumented/img_289.png,3
train_augumented/img_290.png,3
train_augumented/img_291.png,3
train_augumented/img_292.png,1
train_augumented/img_293.png,1
train_augumented/img_294.png,1
train_augumented/img_295.png,0
train_augumented/img_296.png,0
train_augumented/img_297.png,0
train_augumented/img_298.png,1
train_augumented/img_299.png,3
train_augumented/img_300.png,0
train_augumented/img_301.png,2
train_augumented/img_302.png,2
train_augumented/img_303.png,0
train_augumented/img_304.png,3
train_augumented/img_305.png,0
train_augumented/img_306.png,1
train_augumented/img_307.png,1
train_augumented/img_308.png,3
train_augumented/img_309.png,2
